team,game_date,lineup,predicted_lineup
CIN,2025-07-18,"{'delae003': [0.2777777777777778, 0.48412698412698413, 0.34057971014492755, 18.0, 0.3560386473429956, 0.24396135265700483, 0.0821256038647343, 0.7560386473429952, 0.34210526315789475, 0.462406015037594], 'espis001': [0.2441860465116279, 0.29069767441860467, 0.29347826086956524, 0.0, 0.2659420289855073, 0.10869565217391304, 0.06159420289855073, 0.8913043478260869, 0.334841628959276, 0.27149321266968324], 'friet001': [0.2740112994350282, 0.403954802259887, 0.36855036855036855, 9.0, 0.3361179361179366, 0.1597051597051597, 0.11302211302211303, 0.8402948402948403, 0.3498233215547703, 0.31802120141342755], 'haysa001': [0.2849162011173184, 0.5139664804469274, 0.32275132275132273, 8.0, 0.35661375661375666, 0.26455026455026454, 0.047619047619047616, 0.7354497354497355, 0.368, 0.4], 'martn004': [0.28421052631578947, 0.5473684210526316, 0.33980582524271846, 6.0, 0.3805825242718445, 0.1650485436893204, 0.07766990291262135, 0.8349514563106796, 0.25675675675675674, 0.35135135135135137], 'mclam001': [0.20952380952380953, 0.33650793650793653, 0.29859154929577464, 10.0, 0.2785915492957749, 0.2704225352112676, 0.09859154929577464, 0.7295774647887324, 0.3691588785046729, 0.40654205607476634], 'stees001': [0.25077399380804954, 0.4055727554179567, 0.30857142857142855, 11.0, 0.3100000000000002, 0.24, 0.06857142857142857, 0.76, 0.35864978902953587, 0.3037974683544304], 'stept001': [0.23036649214659685, 0.38219895287958117, 0.3130841121495327, 6.0, 0.3116822429906542, 0.3598130841121495, 0.10747663551401869, 0.6401869158878505, 0.4036697247706422, 0.5229357798165137], 'trevj001': [0.2774566473988439, 0.44508670520231214, 0.31693989071038253, 4.0, 0.3355191256830599, 0.12568306010928962, 0.0546448087431694, 0.8743169398907104, 0.2916666666666667, 0.3958333333333333]}","['friet001', 'mclam001', 'delae003', 'haysa001', 'stees001', 'stept001', 'martn004', 'trevj001', 'espis001']"
CIN,2025-07-25,"{'bensw001': [0.21604938271604937, 0.41358024691358025, 0.2742857142857143, 8.0, 0.29599999999999993, 0.29714285714285715, 0.06857142857142857, 0.7028571428571428, 0.41818181818181815, 0.5818181818181818], 'delae003': [0.27, 0.4675, 0.3393665158371041, 18.0, 0.3500000000000003, 0.24434389140271492, 0.09049773755656108, 0.755656108597285, 0.34285714285714286, 0.45357142857142857], 'friet001': [0.264, 0.38666666666666666, 0.36551724137931035, 9.0, 0.32183908045977055, 0.15632183908045977, 0.1103448275862069, 0.8436781609195402, 0.35, 0.30666666666666664], 'haysa001': [0.27638190954773867, 0.5125628140703518, 0.3333333333333333, 10.0, 0.36157407407407427, 0.24537037037037038, 0.07407407407407407, 0.7546296296296297, 0.36619718309859156, 0.4084507042253521], 'lux-g001': [0.27303754266211605, 0.378839590443686, 0.3564954682779456, 4.0, 0.3338368580060428, 0.2326283987915408, 0.1148036253776435, 0.7673716012084593, 0.38388625592417064, 0.3981042654028436], 'martn004': [0.28205128205128205, 0.5042735042735043, 0.34375, 6.0, 0.35156249999999983, 0.171875, 0.0625, 0.828125, 0.2857142857142857, 0.38461538461538464], 'mclam001': [0.22023809523809523, 0.35119047619047616, 0.30687830687830686, 11.0, 0.2883597883597887, 0.2671957671957672, 0.09788359788359788, 0.7328042328042328, 0.37117903930131, 0.39737991266375544], 'stees001': [0.24561403508771928, 0.391812865497076, 0.3045822102425876, 11.0, 0.3016172506738547, 0.23180592991913745, 0.0673854447439353, 0.7681940700808625, 0.36220472440944884, 0.2952755905511811], 'stept001': [0.2318840579710145, 0.391304347826087, 0.3116883116883117, 7.0, 0.31385281385281394, 0.354978354978355, 0.1038961038961039, 0.645021645021645, 0.43333333333333335, 0.5166666666666667]}","['friet001', 'mclam001', 'delae003', 'lux-g001', 'haysa001', 'stees001', 'stept001', 'martn004', 'bensw001']"
CIN,2025-07-28,"{'bensw001': [0.21212121212121213, 0.40606060606060607, 0.2696629213483146, 8.0, 0.29101123595505607, 0.29213483146067415, 0.06741573033707865, 0.7078651685393258, 0.415929203539823, 0.584070796460177], 'delae003': [0.27602905569007263, 0.4745762711864407, 0.3442982456140351, 18.0, 0.3552631578947372, 0.24561403508771928, 0.08991228070175439, 0.7543859649122807, 0.3494809688581315, 0.44982698961937717], 'friet001': [0.2675324675324675, 0.3948051948051948, 0.37193763919821826, 10.0, 0.3285077951002231, 0.15367483296213807, 0.11581291759465479, 0.8463251670378619, 0.35275080906148865, 0.3074433656957929], 'haysa001': [0.2796208530805687, 0.5023696682464455, 0.33624454148471616, 10.0, 0.3598253275109173, 0.23580786026200873, 0.07423580786026202, 0.7641921397379913, 0.3618421052631579, 0.39473684210526316], 'lux-g001': [0.2691029900332226, 0.37209302325581395, 0.35294117647058826, 4.0, 0.3297058823529417, 0.22647058823529412, 0.11470588235294117, 0.7735294117647059, 0.38990825688073394, 0.3944954128440367], 'martn004': [0.28346456692913385, 0.49606299212598426, 0.34057971014492755, 6.0, 0.34855072463768094, 0.18840579710144928, 0.057971014492753624, 0.8115942028985508, 0.28865979381443296, 0.3917525773195876], 'mclam001': [0.22063037249283668, 0.3467048710601719, 0.30612244897959184, 11.0, 0.2867346938775514, 0.2627551020408163, 0.09693877551020408, 0.7372448979591837, 0.36666666666666664, 0.39166666666666666], 'stees001': [0.24355300859598855, 0.3868194842406877, 0.30526315789473685, 11.0, 0.300526315789474, 0.23421052631578948, 0.07105263157894737, 0.7657894736842106, 0.3643410852713178, 0.29457364341085274], 'stept001': [0.2361111111111111, 0.4027777777777778, 0.3125, 8.0, 0.3179166666666668, 0.3541666666666667, 0.1, 0.6458333333333334, 0.4444444444444444, 0.5158730158730159]}","['friet001', 'delae003', 'lux-g001', 'haysa001', 'stees001', 'martn004', 'stept001', 'bensw001', 'mclam001']"
CIN,2025-07-30,"{'bensw001': [0.20930232558139536, 0.3953488372093023, 0.2648648648648649, 8.0, 0.2848648648648648, 0.2972972972972973, 0.06486486486486487, 0.7027027027027027, 0.41025641025641024, 0.5726495726495726], 'delae003': [0.2761904761904762, 0.4738095238095238, 0.3448275862068966, 18.0, 0.35538793103448313, 0.24568965517241378, 0.09051724137931035, 0.7543103448275862, 0.35034013605442177, 0.4489795918367347], 'espis001': [0.24814814814814815, 0.29259259259259257, 0.3024054982817869, 0.0, 0.27182130584192454, 0.10309278350515463, 0.06872852233676977, 0.8969072164948454, 0.33476394849785407, 0.26609442060085836], 'haysa001': [0.2798165137614679, 0.4954128440366973, 0.33755274261603374, 10.0, 0.3582278481012661, 0.23628691983122363, 0.0759493670886076, 0.7637130801687764, 0.35668789808917195, 0.3885350318471338], 'lux-g001': [0.2679738562091503, 0.369281045751634, 0.3563218390804598, 4.0, 0.3307471264367821, 0.22126436781609196, 0.1206896551724138, 0.7787356321839081, 0.3901345291479821, 0.3901345291479821], 'martn004': [0.27611940298507465, 0.5, 0.3310344827586207, 7.0, 0.34551724137931017, 0.18620689655172415, 0.05517241379310345, 0.8137931034482758, 0.30097087378640774, 0.3786407766990291], 'mclam001': [0.21910112359550563, 0.34269662921348315, 0.30673316708229426, 11.0, 0.28603491271820486, 0.26433915211970077, 0.09975062344139651, 0.7356608478802993, 0.36065573770491804, 0.38934426229508196], 'stees001': [0.23876404494382023, 0.3792134831460674, 0.3015463917525773, 11.0, 0.296134020618557, 0.2345360824742268, 0.07216494845360824, 0.7654639175257731, 0.3650190114068441, 0.2965779467680608], 'stept001': [0.23529411764705882, 0.39819004524886875, 0.31020408163265306, 8.0, 0.31510204081632665, 0.363265306122449, 0.09795918367346938, 0.636734693877551, 0.4409448818897638, 0.5196850393700787]}","['mclam001', 'delae003', 'lux-g001', 'haysa001', 'stees001', 'stept001', 'martn004', 'bensw001', 'espis001']"
CIN,2025-08-02,"{'andum001': [0.2968036529680365, 0.4337899543378995, 0.32751091703056767, 6.0, 0.3353711790393012, 0.13100436681222707, 0.043668122270742356, 0.868995633187773, 0.33152173913043476, 0.32065217391304346], 'delae003': [0.2764976958525346, 0.47465437788018433, 0.34309623430962344, 19.0, 0.35481171548117196, 0.24476987447698745, 0.08786610878661087, 0.7552301255230126, 0.35855263157894735, 0.4506578947368421], 'friet001': [0.26735218508997427, 0.39588688946015427, 0.3722466960352423, 10.0, 0.3292951541850224, 0.15198237885462554, 0.11674008810572688, 0.8480176211453745, 0.3514376996805112, 0.30670926517571884], 'hayek001': [0.2328042328042328, 0.29365079365079366, 0.2731829573934837, 3.0, 0.2501253132832083, 0.20050125313283207, 0.042606516290726815, 0.7994987468671679, 0.3229166666666667, 0.4583333333333333], 'haysa001': [0.27312775330396477, 0.4801762114537445, 0.3346774193548387, 10.0, 0.3516129032258068, 0.24193548387096775, 0.08064516129032258, 0.7580645161290323, 0.34782608695652173, 0.37888198757763975], 'martn004': [0.2789115646258503, 0.48299319727891155, 0.3291139240506329, 7.0, 0.3398734177215188, 0.17721518987341772, 0.05063291139240506, 0.8227848101265823, 0.28695652173913044, 0.3739130434782609], 'mclam001': [0.22162162162162163, 0.34324324324324323, 0.3060240963855422, 11.0, 0.2860240963855426, 0.2674698795180723, 0.0963855421686747, 0.7325301204819277, 0.36363636363636365, 0.3952569169960474], 'stees001': [0.24043715846994534, 0.3907103825136612, 0.30673316708229426, 12.0, 0.3029925187032422, 0.23192019950124687, 0.0773067331670823, 0.7680798004987531, 0.36900369003690037, 0.2988929889298893], 'stept001': [0.23893805309734514, 0.4026548672566372, 0.3228346456692913, 8.0, 0.32362204724409466, 0.36220472440944884, 0.11023622047244094, 0.6377952755905512, 0.4496124031007752, 0.5271317829457365]}","['friet001', 'mclam001', 'delae003', 'stees001', 'haysa001', 'andum001', 'stept001', 'martn004', 'hayek001']"
CIN,2025-08-05,"{'andum001': [0.2927927927927928, 0.42792792792792794, 0.3232758620689655, 6.0, 0.3310344827586206, 0.13793103448275862, 0.04310344827586207, 0.8620689655172413, 0.33152173913043476, 0.32065217391304346], 'delae003': [0.27539503386004516, 0.4717832957110609, 0.3408624229979466, 19.0, 0.3527720739219717, 0.24435318275154005, 0.08624229979466119, 0.75564681724846, 0.3504823151125402, 0.45016077170418006], 'espis001': [0.25, 0.29347826086956524, 0.30303030303030304, 0.0, 0.27239057239057257, 0.1111111111111111, 0.06734006734006734, 0.8888888888888888, 0.3389830508474576, 0.2669491525423729], 'friet001': [0.2695214105793451, 0.3954659949622166, 0.37365010799136067, 10.0, 0.3302375809935209, 0.15550755939524838, 0.11663066954643629, 0.8444924406047516, 0.3553459119496855, 0.3050314465408805], 'haysa001': [0.2669491525423729, 0.4661016949152542, 0.32684824902723736, 10.0, 0.34280155642023385, 0.245136186770428, 0.07782101167315175, 0.754863813229572, 0.33532934131736525, 0.3712574850299401], 'martn004': [0.2781456953642384, 0.4768211920529801, 0.3271604938271605, 7.0, 0.3370370370370368, 0.17901234567901234, 0.04938271604938271, 0.8209876543209876, 0.2966101694915254, 0.3813559322033898], 'mclam001': [0.22546419098143236, 0.3448275862068966, 0.30969267139479906, 11.0, 0.288652482269504, 0.2695035460992908, 0.09692671394799054, 0.7304964539007093, 0.35797665369649806, 0.39299610894941633], 'stees001': [0.2359249329758713, 0.38337801608579086, 0.30317848410757947, 12.0, 0.2987775061124697, 0.2273838630806846, 0.07823960880195599, 0.7726161369193154, 0.36330935251798563, 0.29856115107913667], 'trevj001': [0.2538860103626943, 0.40932642487046633, 0.2975609756097561, 4.0, 0.3126829268292681, 0.11707317073170732, 0.05853658536585366, 0.8829268292682927, 0.2716049382716049, 0.4074074074074074]}","['friet001', 'mclam001', 'delae003', 'haysa001', 'stees001', 'andum001', 'martn004', 'trevj001', 'espis001']"
CIN,2025-08-07,"{'delae003': [0.2727272727272727, 0.4656319290465632, 0.3373737373737374, 19.0, 0.3488888888888893, 0.24848484848484848, 0.08484848484848485, 0.7515151515151515, 0.3523809523809524, 0.45396825396825397], 'friet001': [0.2740740740740741, 0.39753086419753086, 0.37579617834394907, 10.0, 0.33227176220806837, 0.15711252653927812, 0.11464968152866242, 0.8428874734607219, 0.3549382716049383, 0.3055555555555556], 'hayek001': [0.23393316195372751, 0.2930591259640103, 0.2731707317073171, 3.0, 0.25000000000000033, 0.1975609756097561, 0.041463414634146344, 0.802439024390244, 0.31543624161073824, 0.4563758389261745], 'haysa001': [0.26337448559670784, 0.4609053497942387, 0.32452830188679244, 10.0, 0.34000000000000036, 0.24528301886792453, 0.07924528301886792, 0.7547169811320755, 0.3372093023255814, 0.37209302325581395], 'lux-g001': [0.26625386996904027, 0.3653250773993808, 0.3506849315068493, 4.0, 0.3263013698630142, 0.23013698630136986, 0.11506849315068493, 0.7698630136986301, 0.3948497854077253, 0.3776824034334764], 'martn004': [0.2721518987341772, 0.46835443037974683, 0.31952662721893493, 7.0, 0.33076923076923054, 0.1834319526627219, 0.047337278106508875, 0.8165680473372781, 0.2926829268292683, 0.3821138211382114], 'mclam001': [0.2230971128608924, 0.34120734908136485, 0.30679156908665106, 11.0, 0.2859484777517569, 0.2693208430913349, 0.09601873536299765, 0.7306791569086651, 0.3576923076923077, 0.3923076923076923], 'stees001': [0.23622047244094488, 0.3884514435695538, 0.302158273381295, 13.0, 0.30000000000000027, 0.2302158273381295, 0.07673860911270983, 0.7697841726618705, 0.36524822695035464, 0.3049645390070922], 'trevj001': [0.25888324873096447, 0.41624365482233505, 0.3014354066985646, 4.0, 0.31722488038277497, 0.11483253588516747, 0.05741626794258373, 0.8851674641148325, 0.27710843373493976, 0.41566265060240964]}","['friet001', 'mclam001', 'delae003', 'stees001', 'haysa001', 'lux-g001', 'martn004', 'trevj001', 'hayek001']"
CIN,2025-08-09,"{'andum001': [0.2982456140350877, 0.4342105263157895, 0.3333333333333333, 6.0, 0.33874999999999994, 0.1375, 0.05, 0.8625, 0.328042328042328, 0.3386243386243386], 'delae003': [0.27233115468409586, 0.46187363834422657, 0.3359840954274354, 19.0, 0.3469184890656068, 0.2504970178926441, 0.08349900596421471, 0.7495029821073559, 0.353125, 0.453125], 'friet001': [0.2736077481840194, 0.39709443099273606, 0.3736951983298539, 10.0, 0.33131524008350777, 0.162839248434238, 0.1127348643006263, 0.837160751565762, 0.3567073170731707, 0.3048780487804878], 'hayek001': [0.23232323232323232, 0.2904040404040404, 0.2709832134292566, 3.0, 0.24796163069544397, 0.19664268585131894, 0.0407673860911271, 0.8033573141486811, 0.3157894736842105, 0.45723684210526316], 'lux-g001': [0.27794561933534745, 0.3806646525679758, 0.35924932975871315, 4.0, 0.3359249329758719, 0.22788203753351208, 0.1126005361930295, 0.7721179624664879, 0.3958333333333333, 0.38333333333333336], 'martn004': [0.2654320987654321, 0.4567901234567901, 0.31213872832369943, 7.0, 0.3231213872832368, 0.1907514450867052, 0.046242774566473986, 0.8092485549132948, 0.288, 0.384], 'mclam001': [0.2262210796915167, 0.34190231362467866, 0.3080459770114943, 11.0, 0.2868965517241384, 0.271264367816092, 0.09425287356321839, 0.728735632183908, 0.35471698113207545, 0.39622641509433965], 'stees001': [0.23376623376623376, 0.38441558441558443, 0.2992874109263658, 13.0, 0.2971496437054635, 0.23040380047505937, 0.07600950118764846, 0.7695961995249406, 0.3684210526315789, 0.30526315789473685], 'stept001': [0.23949579831932774, 0.41596638655462187, 0.3271375464684015, 9.0, 0.33048327137546485, 0.34944237918215615, 0.11524163568773234, 0.6505576208178439, 0.4420289855072464, 0.5217391304347826]}","['friet001', 'delae003', 'mclam001', 'stees001', 'andum001', 'lux-g001', 'stept001', 'martn004', 'hayek001']"
CIN,2025-08-10,"{'andum001': [0.2974137931034483, 0.4353448275862069, 0.3319672131147541, 6.0, 0.3385245901639343, 0.13934426229508196, 0.04918032786885246, 0.860655737704918, 0.3333333333333333, 0.3489583333333333], 'delae003': [0.26997840172786175, 0.45788336933045354, 0.3333333333333333, 19.0, 0.3441814595660754, 0.252465483234714, 0.08284023668639054, 0.747534516765286, 0.35093167701863354, 0.4503105590062112], 'friet001': [0.27228915662650605, 0.39518072289156625, 0.3747412008281574, 10.0, 0.3300207039337478, 0.16356107660455488, 0.11387163561076605, 0.8364389233954451, 0.3556231003039514, 0.303951367781155], 'hayek001': [0.23, 0.2875, 0.2684085510688836, 3.0, 0.2456057007125894, 0.19477434679334918, 0.040380047505938245, 0.8052256532066508, 0.3181818181818182, 0.4577922077922078], 'haysa001': [0.2549800796812749, 0.44621513944223107, 0.315018315018315, 10.0, 0.33003663003663036, 0.2490842490842491, 0.07692307692307693, 0.7509157509157509, 0.3333333333333333, 0.3672316384180791], 'lux-g001': [0.2746268656716418, 0.3761194029850746, 0.35543766578249336, 4.0, 0.33236074270557087, 0.23342175066312998, 0.11140583554376658, 0.76657824933687, 0.3941908713692946, 0.3817427385892116], 'martn004': [0.27710843373493976, 0.4819277108433735, 0.3220338983050847, 7.0, 0.33785310734463253, 0.1864406779661017, 0.04519774011299435, 0.8135593220338984, 0.3023255813953488, 0.3798449612403101], 'stees001': [0.2365038560411311, 0.3856041131105398, 0.30117647058823527, 13.0, 0.298588235294118, 0.23058823529411765, 0.07529411764705882, 0.7694117647058824, 0.3715277777777778, 0.3055555555555556], 'trevj001': [0.255, 0.41, 0.2971698113207547, 4.0, 0.3127358490566036, 0.11320754716981132, 0.05660377358490566, 0.8867924528301887, 0.2781065088757396, 0.41420118343195267]}","['friet001', 'delae003', 'haysa001', 'stees001', 'andum001', 'lux-g001', 'martn004', 'trevj001', 'hayek001']"
CIN,2025-08-11,"{'andum001': [0.3021276595744681, 0.451063829787234, 0.3413654618473896, 7.0, 0.34618473895582325, 0.14056224899598393, 0.05220883534136546, 0.8594377510040161, 0.33505154639175255, 0.35051546391752575], 'delae003': [0.27136752136752135, 0.45726495726495725, 0.33528265107212474, 19.0, 0.3450292397660823, 0.253411306042885, 0.08382066276803118, 0.746588693957115, 0.3476923076923077, 0.4492307692307692], 'friet001': [0.2720763723150358, 0.3937947494033413, 0.37627811860940696, 10.0, 0.33067484662576724, 0.1656441717791411, 0.1165644171779141, 0.8343558282208589, 0.3564954682779456, 0.3021148036253776], 'hayek001': [0.2301980198019802, 0.2896039603960396, 0.2699530516431925, 3.0, 0.24741784037558717, 0.19248826291079812, 0.04225352112676056, 0.8075117370892019, 0.3173076923076923, 0.4583333333333333], 'lux-g001': [0.27218934911242604, 0.3727810650887574, 0.3543307086614173, 4.0, 0.3307086614173234, 0.23097112860892388, 0.11286089238845144, 0.7690288713910761, 0.38934426229508196, 0.38934426229508196], 'martn004': [0.28654970760233917, 0.5087719298245614, 0.32967032967032966, 8.0, 0.3516483516483514, 0.18681318681318682, 0.04395604395604396, 0.8131868131868132, 0.3157894736842105, 0.39097744360902253], 'mclam001': [0.22646310432569974, 0.34096692111959287, 0.3090909090909091, 11.0, 0.2872727272727278, 0.27045454545454545, 0.09545454545454546, 0.7295454545454545, 0.35074626865671643, 0.39552238805970147], 'stees001': [0.24111675126903553, 0.39847715736040606, 0.30465116279069765, 14.0, 0.30488372093023286, 0.22790697674418606, 0.07441860465116279, 0.772093023255814, 0.3720136518771331, 0.30716723549488056], 'stept001': [0.23553719008264462, 0.4090909090909091, 0.32234432234432236, 9.0, 0.3256410256410258, 0.3516483516483517, 0.11355311355311355, 0.6483516483516484, 0.4357142857142857, 0.5214285714285715]}","['friet001', 'delae003', 'stees001', 'andum001', 'lux-g001', 'mclam001', 'stept001', 'martn004', 'hayek001']"
