date,vis_team,home_team,away_lineup,home_lineup
2025-05-23,MIL,PIT,"['turab002', 'chouj001', 'contw002', 'yelic001', 'hoskr001', 'frels001', 'durbc002', 'bauej001', 'monaa001']","['cruzo001', 'mccua001', 'reynb001', 'horws001', 'canaa001', 'hayek001', 'fraza001', 'kinei001', 'davih001']"
2025-05-23,ARI,SLN,"['carrc005', 'martk001', 'gurrl001', 'naylj001', 'suare001', 'smitp002', 'perdg001', 'thoma004', 'herrj003']","['nootl001', 'winnm001', 'donob001', 'herri001', 'burla001', 'arenn001', 'gormn001', 'pagep001', 'scotv001']"
2025-05-23,SFN,WAS,"['ramoh002', 'lee-j001', 'chapm001', 'florw001', 'adamw002', 'schmc003', 'yastm001', 'bailp001', 'fitzt001']","['abrac001', 'woodj004', 'lowen001', 'ruizk001', 'garcl006', 'bellj005', 'hassr002', 'tenaj001', 'liled001']"
2025-05-23,MIA,ANA,"['ramia004', 'wagae001', 'lopeo001', 'norbc001', 'stowk001', 'fortn001', 'hilld002', 'sancj003', 'sanoj001']","['netoz001', 'schan001', 'moncy001', 'wardt002', 'solej001', 'ohopl001', 'darnt001', 'rengl001', 'lugom001']"
2025-05-23,PHI,ATH,"['turnt001', 'harpb003', 'schwk001', 'castn001', 'realj001', 'bohma001', 'sosae001', 'wilsw002', 'rojaj003']","['butll001', 'wilsj006', 'sodet001', 'rookb001', 'langs001', 'andum001', 'kurtn001', 'urial001', 'clard004']"
2025-05-23,BAL,BOS,"['hollj003', 'rutsa001', 'hendg002', 'mounr001', 'ohear001', 'uriar001', 'mullc002', 'kjerh001', 'matej003']","['duraj001', 'dever001', 'brega001', 'refsr001', 'stort001', 'narvc002', 'sogan001', 'campk002', 'rafac001']"
2025-05-23,TEX,CHA,"['haggs001', 'smitj007', 'langw001', 'jungj001', 'burgj001', 'pedej001', 'heimj001', 'garca005', 'semim001']","['meidc001', 'taucm001', 'vargm001', 'benia002', 'robel002', 'palaj001', 'quere001', 'sosal001', 'rojaj001']"
2025-05-23,CLE,DET,"['kwans001', 'marta008', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'ariag002', 'naylb001', 'jonen002']","['carpk001', 'torrg001', 'keitc001', 'dingd001', 'torks001', 'sweet001', 'ibana001', 'badda001', 'baezj001']"
2025-05-23,SEA,HOU,"['crawj002', 'polaj001', 'rodrj007', 'ralec001', 'arozr001', 'tellr001', 'tavel001', 'mastm001', 'willb004']","['penaj004', 'parei001', 'altuj001', 'diazy004', 'walkc002', 'carav001', 'meyej002', 'smitc010', 'dubom001']"
2025-05-23,KCA,MIN,"['indij001', 'wittb002', 'pasqv001', 'garcm003', 'biggc002', 'wated001', 'fermf002', 'massm001', 'isbek001']","['jeffr002', 'lewir003', 'larnt001', 'corrc001', 'frant002', 'lee-b002', 'bridj001', 'badeh001', 'castw003']"
2025-05-23,TOR,TBA,"['bichb001', 'guerv002', 'varsd001', 'sprig001', 'kirka001', 'barga001', 'cleme002', 'clasj001', 'luken001']","['diazy001', 'camij001', 'loweb001', 'morec001', 'jansd001', 'lowej002', 'cabaj001', 'meadc001', 'simpc001']"
2025-05-24,SDN,ATL,"['tatif002', 'arral001', 'machm001', 'merrj002', 'bogax001', 'sheeg001', 'cronj001', 'diaze005', 'lockb001']","['acunr001', 'baldd001', 'ozunm001', 'olsom001', 'rilea001', 'verda001', 'albio001', 'harrm004', 'allen002']"
2025-05-24,CHN,CIN,"['happi001', 'tuckk001', 'suzus001', 'swand001', 'crowp001', 'hoern001', 'amaym001', 'turnj001', 'shawm002']","['friet001', 'espis001', 'delae003', 'haysa001', 'lux-g001', 'stees001', 'bensw001', 'stept001', 'mclam001']"
2025-05-24,NYA,COL,"['goldp001', 'grist001', 'judga001', 'bellc002', 'volpa001', 'domij003', 'lemad001', 'wella002', 'perao002']","['beckj003', 'tovae001', 'goodh001', 'toglm001', 'doylb001', 'freet001', 'amada001', 'schua002', 'stalj001']"
2025-05-24,LAN,NYN,"['ohtas001', 'bettm001', 'hernt002', 'freef001', 'pagea001', 'edmat001', 'herne001', 'rushd001', 'rojam002']","['lindf001', 'marts002', 'sotoj001', 'alonp001', 'mcnej002', 'torrl001', 'younj003', 'taylt002', 'batyb001']"
2025-05-24,MIL,PIT,"['turab002', 'chouj001', 'contw002', 'yelic001', 'hoskr001', 'frels001', 'durbc002', 'bauej001', 'ortij005']","['cruzo001', 'mccua001', 'reynb001', 'horws001', 'canaa001', 'hayek001', 'fraza001', 'kinei001', 'davih001']"
2025-05-24,ARI,SLN,"['martk001', 'perdg001', 'gurrl001', 'suare001', 'naylj001', 'moreg001', 'gricr001', 'tawat001', 'lawlj001']","['nootl001', 'winnm001', 'donob001', 'herri001', 'burla001', 'arenn001', 'walkj003', 'scotv001', 'pozoy001']"
2025-05-24,SFN,WAS,"['yastm001', 'ramoh002', 'lee-j001', 'florw001', 'chapm001', 'adamw002', 'wadel001', 'bailp001', 'fitzt001']","['abrac001', 'rosaa003', 'woodj004', 'lowen001', 'ruizk001', 'calla002', 'garcl006', 'liled001', 'hassr002']"
2025-05-24,MIA,ANA,"['sancj003', 'ramia004', 'lopeo001', 'stowk001', 'wagae001', 'hickl001', 'norbc001', 'mervm001', 'simor002']","['netoz001', 'schan001', 'moncy001', 'wardt002', 'solej001', 'ohopl001', 'rengl001', 'adelj001', 'parik002']"
2025-05-24,PHI,ATH,"['turnt001', 'harpb003', 'schwk001', 'castn001', 'realj001', 'bohma001', 'stotb001', 'wilsw002', 'rojaj003']","['wilsj006', 'rookb001', 'sodet001', 'langs001', 'andum001', 'urial001', 'schum002', 'kurtn001', 'clard004']"
2025-05-24,BAL,BOS,"['hollj003', 'rutsa001', 'hendg002', 'uriar001', 'ohear001', 'mounr001', 'mullc002', 'kjerh001', 'rivee001']","['duraj001', 'dever001', 'abrew002', 'narvc002', 'sogan001', 'stort001', 'toroa001', 'hamid002', 'rafac001']"
2025-05-24,BAL,BOS,"['hendg002', 'rutsa001', 'ohear001', 'uriar001', 'rivee001', 'kjerh001', 'matej003', 'carld002', 'handm001']","['duraj001', 'dever001', 'refsr001', 'campk002', 'stort001', 'mayem002', 'sogan001', 'wongc001', 'rafac001']"
2025-05-24,TEX,CHA,"['haggs001', 'smitj007', 'langw001', 'jungj001', 'burgj001', 'pedej001', 'heimj001', 'garca005', 'semim001']","['meidc001', 'taucm001', 'vargm001', 'benia002', 'robel002', 'palaj001', 'thaim001', 'sosal001', 'rojaj001']"
2025-05-24,CLE,DET,"['kwans001', 'thoml002', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'ariag002', 'naylb001', 'noelj001']","['carpk001', 'torrg001', 'keitc001', 'greer003', 'torks001', 'mckiz001', 'vierm001', 'sweet001', 'rogej004']"
2025-05-24,SEA,HOU,"['crawj002', 'ralec001', 'rodrj007', 'arozr001', 'garvm001', 'moord002', 'solad001', 'willb004', 'rival002']","['penaj004', 'parei001', 'altuj001', 'walkc002', 'carav001', 'meyej002', 'smitc010', 'dezez001', 'dubom001']"
2025-05-24,KCA,MIN,"['indij001', 'wittb002', 'pasqv001', 'peres002', 'garcm003', 'canhm001', 'wated001', 'massm001', 'fermf002']","['larnt001', 'frant002', 'lee-b002', 'lewir003', 'clemk001', 'badeh001', 'castw003', 'keird001', 'vazqc001']"
2025-05-24,TOR,TBA,"['bichb001', 'guerv002', 'varsd001', 'sprig001', 'kirka001', 'santa003', 'barga001', 'cleme002', 'luken001']","['diazy001', 'lowej002', 'loweb001', 'camij001', 'aranj001', 'cabaj001', 'misnk001', 'jansd001', 'simpc001']"
2025-05-25,SDN,ATL,"['tatif002', 'arral001', 'machm001', 'merrj002', 'sheeg001', 'bogax001', 'cronj001', 'campl002', 'maldm001']","['acunr001', 'baldd001', 'ozunm001', 'olsom001', 'rilea001', 'verda001', 'albio001', 'harrm004', 'allen002']"
2025-05-25,CHN,CIN,"['happi001', 'tuckk001', 'suzus001', 'swand001', 'crowp001', 'hoern001', 'turnj001', 'shawm002', 'mcgur002']","['friet001', 'espis001', 'delae003', 'haysa001', 'lux-g001', 'trevj001', 'bensw001', 'joe-c001', 'mclam001']"
2025-05-25,NYA,COL,"['goldp001', 'riceb001', 'judga001', 'bellc002', 'domij003', 'volpa001', 'escaj001', 'lemad001', 'perao002']","['beckj003', 'tovae001', 'goodh001', 'mcmar001', 'doylb001', 'toglm001', 'monim001', 'martn003', 'amada001']"
2025-05-25,LAN,NYN,"['ohtas001', 'bettm001', 'freef001', 'smitw003', 'hernt002', 'muncm001', 'pagea001', 'confm001', 'edmat001']","['lindf001', 'vienm001', 'sotoj001', 'alonp001', 'mcnej002', 'torrl001', 'younj003', 'taylt002', 'batyb001']"
2025-05-25,MIL,PIT,"['chouj001', 'contw002', 'yelic001', 'hoskr001', 'colli001', 'frels001', 'durbc002', 'turab002', 'ortij005']","['cruzo001', 'mccua001', 'horws001', 'bartj003', 'canaa001', 'fraza001', 'kinei001', 'phamt001', 'trioj001']"
2025-05-25,ARI,SLN,"['carrc005', 'martk001', 'gurrl001', 'naylj001', 'suare001', 'smitp002', 'moreg001', 'thoma004', 'perdg001']","['nootl001', 'winnm001', 'donob001', 'herri001', 'burla001', 'arenn001', 'walkj003', 'pagep001', 'scotv001']"
2025-05-25,SFN,WAS,"['yastm001', 'ramoh002', 'lee-j001', 'florw001', 'chapm001', 'adamw002', 'wadel001', 'fitzt001', 'huffs001']","['abrac001', 'rosaa003', 'woodj004', 'lowen001', 'calla002', 'liled001', 'adamr004', 'nunen001', 'hassr002']"
2025-05-25,MIA,ANA,"['sancj003', 'ramia004', 'lopeo001', 'stowk001', 'wagae001', 'norbc001', 'mervm001', 'hilld002', 'sanoj001']","['andet001', 'schan001', 'moncy001', 'wardt002', 'solej001', 'darnt001', 'rengl001', 'adelj001', 'parik002']"
2025-05-25,PHI,ATH,"['stotb001', 'turnt001', 'harpb003', 'schwk001', 'castn001', 'keplm001', 'realj001', 'bohma001', 'marsb002']","['wilsj006', 'rookb001', 'sodet001', 'andum001', 'urial001', 'davil002', 'butll001', 'maciw001', 'clard004']"
2025-05-25,BAL,BOS,"['hollj003', 'rutsa001', 'hendg002', 'ohear001', 'uriar001', 'rivee001', 'mullc002', 'carld002', 'matej003']","['duraj001', 'dever001', 'abrew002', 'narvc002', 'campk002', 'mayem002', 'toroa001', 'hamid002', 'rafac001']"
2025-05-25,TEX,CHA,"['haggs001', 'smitj007', 'langw001', 'jungj001', 'burgj001', 'osuna003', 'higak001', 'garca005', 'semim001']","['meidc001', 'slata001', 'vargm001', 'benia002', 'robel002', 'quere001', 'sosal001', 'taylm002', 'caprv001']"
2025-05-25,CLE,DET,"['marta008', 'ariag002', 'ramij003', 'thoml002', 'manzk001', 'noelj001', 'wilsw003', 'hedga001', 'jonen002']","['vierm001', 'torrg001', 'ibana001', 'greer003', 'torks001', 'mallj001', 'dingd001', 'mckiz001', 'baezj001']"
2025-05-25,SEA,HOU,"['moord002', 'ralec001', 'rodrj007', 'arozr001', 'garvm001', 'solad001', 'tavel001', 'willb004', 'rival002']","['penaj004', 'parei001', 'altuj001', 'walkc002', 'carav001', 'meyej002', 'diazy004', 'smitc010', 'dubom001']"
2025-05-25,KCA,MIN,"['garcm003', 'wittb002', 'pasqv001', 'peres002', 'canhm001', 'wated001', 'loftn001', 'massm001', 'fermf002']","['jeffr002', 'frant002', 'corrc001', 'lewir003', 'bridj001', 'badeh001', 'lee-b002', 'mccuc001', 'castw003']"
2025-05-25,TOR,TBA,"['bichb001', 'guerv002', 'santa003', 'sprig001', 'barga001', 'cleme002', 'clasj001', 'sanca009', 'stram002']","['diazy001', 'lowej002', 'loweb001', 'camij001', 'aranj001', 'simpc001', 'wallt003', 'misnk001', 'rortb001']"
2025-05-26,PIT,ARI,"['cruzo001', 'mccua001', 'reynb001', 'horws001', 'bartj003', 'canaa001', 'fraza001', 'hayek001', 'kinei001']","['martk001', 'carrc005', 'gurrl001', 'suare001', 'naylj001', 'gricr001', 'moreg001', 'tawat001', 'perdg001']"
2025-05-26,COL,CHN,"['beckj003', 'tovae001', 'mcmar001', 'toglm001', 'doylb001', 'monim001', 'farmk001', 'martn003', 'stalj001']","['happi001', 'tuckk001', 'suzus001', 'swand001', 'crowp001', 'hoern001', 'turnj001', 'shawm002', 'mcgur002']"
2025-05-26,BOS,MIL,"['duraj001', 'dever001', 'narvc002', 'campk002', 'abrew002', 'mayem002', 'stort001', 'toroa001', 'hamid002']","['chouj001', 'colli001', 'contw002', 'hoskr001', 'camed001', 'durbc002', 'haase001', 'ortij005', 'monaa001']"
2025-05-26,CHA,NYN,"['meidc001', 'taucm001', 'vargm001', 'benia002', 'robel002', 'palaj001', 'quere001', 'sosal001', 'rojaj001']","['lindf001', 'nimmb001', 'sotoj001', 'alonp001', 'younj003', 'batyb001', 'taylt002', 'mcnej002', 'alvaf001']"
2025-05-26,MIA,SDN,"['sancj003', 'ramia004', 'wagae001', 'stowk001', 'lopeo001', 'norbc001', 'mervm001', 'simor002', 'fortn001']","['tatif002', 'merrj002', 'machm001', 'sheeg001', 'bogax001', 'cronj001', 'campl002', 'iglej001', 'maldm001']"
2025-05-26,NYA,ANA,"['riceb001', 'grist001', 'judga001', 'bellc002', 'domij003', 'volpa001', 'wella002', 'vivaj001', 'perao002']","['netoz001', 'schan001', 'moncy001', 'wardt002', 'solej001', 'ohopl001', 'adelj001', 'taylc001', 'newmk001']"
2025-05-26,SLN,BAL,"['nootl001', 'winnm001', 'donob001', 'contw001', 'herri001', 'walkj003', 'gormn001', 'pagep001', 'scotv001']","['hollj003', 'uriar001', 'hendg002', 'mounr001', 'ohear001', 'rivee001', 'kjerh001', 'carld002', 'handm001']"
2025-05-26,LAN,CLE,"['ohtas001', 'bettm001', 'freef001', 'hernt002', 'smitw003', 'muncm001', 'pagea001', 'confm001', 'kim-h003']","['kwans001', 'naylb001', 'ramij003', 'manzk001', 'thoml002', 'schnd002', 'ariag002', 'marta008', 'wilsw003']"
2025-05-26,SFN,DET,"['yastm001', 'chapm001', 'lee-j001', 'florw001', 'adamw002', 'wadel001', 'fitzt001', 'bailp001', 'matol002']","['carpk001', 'torrg001', 'keitc001', 'greer003', 'torks001', 'mckiz001', 'dingd001', 'sweet001', 'baezj001']"
2025-05-26,CIN,KCA,"['friet001', 'stees001', 'delae003', 'haysa001', 'lux-g001', 'stept001', 'bensw001', 'mclam001', 'hampg001']","['indij001', 'wittb002', 'pasqv001', 'peres002', 'garcm003', 'ravej001', 'loftn001', 'massm001', 'isbek001']"
2025-05-26,MIN,TBA,"['jeffr002', 'larnt001', 'frant002', 'corrc001', 'clemk001', 'castw003', 'lewir003', 'vazqc001', 'keird001']","['simpc001', 'loweb001', 'camij001', 'aranj001', 'meadc001', 'misnk001', 'cabaj001', 'jansd001', 'morec001']"
2025-05-26,TOR,TEX,"['bichb001', 'guerv002', 'varsd001', 'kirka001', 'santa003', 'barga001', 'cleme002', 'stefm001', 'luken001']","['haggs001', 'smitj007', 'langw001', 'jungj001', 'burgj001', 'heimj001', 'osuna003', 'garca005', 'semim001']"
2025-05-27,PIT,ARI,"['cruzo001', 'reynb001', 'horws001', 'bartj003', 'canaa001', 'fraza001', 'phamt001', 'hayek001', 'kinei001']","['carrc005', 'perdg001', 'gurrl001', 'naylj001', 'suare001', 'smitp002', 'moreg001', 'thoma004', 'lawlj001']"
2025-05-27,COL,CHN,"['beckj003', 'tovae001', 'goodh001', 'mcmar001', 'doylb001', 'monim001', 'toglm001', 'martn003', 'amada001']","['happi001', 'tuckk001', 'suzus001', 'crowp001', 'swand001', 'buscm003', 'hoern001', 'shawm002', 'mcgur002']"
2025-05-27,BOS,MIL,"['duraj001', 'dever001', 'narvc002', 'campk002', 'abrew002', 'mayem002', 'stort001', 'toroa001', 'rafac001']","['turab002', 'chouj001', 'contw002', 'yelic001', 'hoskr001', 'colli001', 'frels001', 'durbc002', 'ortij005']"
2025-05-27,CHA,NYN,"['meidc001', 'taucm001', 'vargm001', 'benia002', 'quere001', 'palaj001', 'sosal001', 'rojaj001', 'taylm002']","['lindf001', 'nimmb001', 'sotoj001', 'alonp001', 'batyb001', 'younj003', 'vienm001', 'mcnej002', 'alvaf001']"
2025-05-27,ATL,PHI,"['acunr001', 'rilea001', 'ozunm001', 'olsom001', 'albio001', 'murps001', 'white006', 'harrm004', 'allen002']","['stotb001', 'turnt001', 'harpb003', 'schwk001', 'bohma001', 'castn001', 'keplm001', 'realj001', 'marsb002']"
2025-05-27,MIA,SDN,"['sancj003', 'ramia004', 'wagae001', 'stowk001', 'hickl001', 'norbc001', 'simor002', 'mesav001', 'sanoj001']","['tatif002', 'arral001', 'machm001', 'merrj002', 'sheeg001', 'bogax001', 'cronj001', 'diaze005', 'wadet002']"
2025-05-27,NYA,ANA,"['goldp001', 'grist001', 'judga001', 'bellc002', 'volpa001', 'riceb001', 'lemad001', 'wella002', 'perao002']","['netoz001', 'schan001', 'moncy001', 'wardt002', 'darnt001', 'rengl001', 'adelj001', 'taylc001', 'lugom001']"
2025-05-27,SLN,BAL,"['nootl001', 'winnm001', 'herri001', 'contw001', 'burla001', 'arenn001', 'gormn001', 'walkj003', 'scotv001']","['hollj003', 'uriar001', 'hendg002', 'mounr001', 'ohear001', 'carld002', 'matej003', 'kjerh001', 'tromc001']"
2025-05-27,LAN,CLE,"['ohtas001', 'bettm001', 'freef001', 'hernt002', 'muncm001', 'pagea001', 'confm001', 'rushd001', 'edmat001']","['kwans001', 'naylb001', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'ariag002', 'jonen002', 'marta008']"
2025-05-27,SFN,DET,"['yastm001', 'ramoh002', 'florw001', 'lee-j001', 'chapm001', 'adamw002', 'schmc003', 'bailp001', 'fitzt001']","['carpk001', 'torrg001', 'keitc001', 'greer003', 'torks001', 'perew002', 'dingd001', 'sweet001', 'baezj001']"
2025-05-27,ATH,HOU,"['butll001', 'wilsj006', 'rookb001', 'sodet001', 'andum001', 'langs001', 'alexc001', 'urial001', 'clard004']","['penaj004', 'parei001', 'altuj001', 'walkc002', 'meyej002', 'diazy004', 'smitc010', 'mccoc001', 'dubom001']"
2025-05-27,CIN,KCA,"['friet001', 'espis001', 'delae003', 'haysa001', 'stept001', 'stees001', 'lux-g001', 'trevj001', 'bensw001']","['indij001', 'wittb002', 'pasqv001', 'peres002', 'garcm003', 'wated001', 'ravej001', 'massm001', 'isbek001']"
2025-05-27,WAS,SEA,"['abrac001', 'woodj004', 'lowen001', 'ruizk001', 'garcl006', 'bellj005', 'hassr002', 'tenaj001', 'liled001']","['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'garvm001', 'moord002', 'solad001', 'tavel001', 'willb004']"
2025-05-27,MIN,TBA,"['larnt001', 'jeffr002', 'corrc001', 'lee-b002', 'frant002', 'clemk001', 'bridj001', 'castw003', 'keird001']","['diazy001', 'lowej002', 'loweb001', 'camij001', 'aranj001', 'simpc001', 'cabaj001', 'misnk001', 'rortb001']"
2025-05-27,TOR,TEX,"['bichb001', 'guerv002', 'varsd001', 'kirka001', 'sprig001', 'santa003', 'barga001', 'cleme002', 'stefm001']","['smitj007', 'langw001', 'jungj001', 'burgj001', 'osuna003', 'garca005', 'heimj001', 'semim001', 'higak001']"
2025-05-28,PIT,ARI,"['cruzo001', 'mccua001', 'reynb001', 'canaa001', 'horws001', 'davih001', 'hayek001', 'kinei001', 'trioj001']","['carrc005', 'perdg001', 'gurrl001', 'naylj001', 'suare001', 'smitp002', 'thoma004', 'lawlj001', 'herrj003']"
2025-05-28,COL,CHN,"['beckj003', 'freet001', 'tovae001', 'goodh001', 'farmk001', 'mcmar001', 'arcio002', 'toglm001', 'monim001']","['happi001', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'buscm003', 'swand001', 'hoern001', 'shawm002']"
2025-05-28,BOS,MIL,"['duraj001', 'dever001', 'abrew002', 'mayem002', 'sogan001', 'stort001', 'hamid002', 'wongc001', 'rafac001']","['turab002', 'chouj001', 'yelic001', 'contw002', 'frels001', 'colli001', 'durbc002', 'bauej001', 'ortij005']"
2025-05-28,CHA,NYN,"['meidc001', 'taucm001', 'vargm001', 'benia002', 'sosal001', 'quere001', 'lee-k002', 'rojaj001', 'taylm002']","['lindf001', 'nimmb001', 'sotoj001', 'alonp001', 'batyb001', 'vienm001', 'mcnej002', 'torrl001', 'taylt002']"
2025-05-28,MIA,SDN,"['ramia004', 'wagae001', 'lopeo001', 'stowk001', 'norbc001', 'fortn001', 'sancj003', 'sanoj001', 'mesav001']","['tatif002', 'arral001', 'machm001', 'merrj002', 'sheeg001', 'bogax001', 'cronj001', 'wadet002', 'diaze005']"
2025-05-28,NYA,ANA,"['goldp001', 'grist001', 'judga001', 'bellc002', 'volpa001', 'domij003', 'lemad001', 'escaj001', 'perao002']","['netoz001', 'schan001', 'moncy001', 'wardt002', 'solej001', 'ohopl001', 'darnt001', 'taylc001', 'rengl001']"
2025-05-28,SLN,BAL,"['nootl001', 'winnm001', 'donob001', 'contw001', 'herri001', 'arenn001', 'walkj003', 'pagep001', 'scotv001']","['hollj003', 'rutsa001', 'hendg002', 'mounr001', 'ohear001', 'uriar001', 'mullc002', 'handm001', 'carld002']"
2025-05-28,LAN,CLE,"['ohtas001', 'bettm001', 'hernt002', 'freef001', 'smitw003', 'pagea001', 'edmat001', 'herne001', 'rojam002']","['kwans001', 'marta008', 'ramij003', 'santc002', 'ariag002', 'noelj001', 'wilsw003', 'schnd002', 'hedga001']"
2025-05-28,SFN,DET,"['yastm001', 'ramoh002', 'florw001', 'lee-j001', 'chapm001', 'adamw002', 'wadel001', 'huffs001', 'kossc001']","['carpk001', 'torrg001', 'keitc001', 'greer003', 'perew002', 'mallj001', 'mckiz001', 'sweet001', 'rogej004']"
2025-05-28,ATH,HOU,"['butll001', 'wilsj006', 'rookb001', 'sodet001', 'andum001', 'langs001', 'alexc001', 'urial001', 'clard004']","['penaj004', 'parei001', 'altuj001', 'walkc002', 'carav001', 'meyej002', 'smitc010', 'dezez001', 'rodgb002']"
2025-05-28,CIN,KCA,"['friet001', 'espis001', 'delae003', 'haysa001', 'stept001', 'stees001', 'joe-c001', 'mclam001', 'hampg001']","['indij001', 'wittb002', 'pasqv001', 'peres002', 'garcm003', 'wated001', 'loftn001', 'ravej001', 'bland001']"
2025-05-28,WAS,SEA,"['abrac001', 'woodj004', 'lowen001', 'ruizk001', 'garcl006', 'bellj005', 'hassr002', 'tenaj001', 'liled001']","['crawj002', 'polaj001', 'rodrj007', 'ralec001', 'arozr001', 'tellr001', 'tavel001', 'mastm001', 'willb004']"
2025-05-28,MIN,TBA,"['larnt001', 'jeffr002', 'corrc001', 'lee-b002', 'frant002', 'clemk001', 'lewir003', 'vazqc001', 'keird001']","['lowej002', 'loweb001', 'diazy001', 'aranj001', 'camij001', 'simpc001', 'wallt003', 'misnk001', 'jansd001']"
2025-05-28,TOR,TEX,"['varsd001', 'santa003', 'guerv002', 'sprig001', 'barga001', 'cleme002', 'luken001', 'sanca009', 'stefm001']","['smitj007', 'langw001', 'seagc001', 'jungj001', 'osuna003', 'burgj001', 'garca005', 'semim001', 'higak001']"
2025-05-29,ATL,PHI,"['albio001', 'rilea001', 'ozunm001', 'olsom001', 'murps001', 'white006', 'fairs001', 'harrm004', 'willl001']","['stotb001', 'turnt001', 'schwk001', 'bohma001', 'castn001', 'keplm001', 'sosae001', 'marsb002', 'marcr001']"
2025-05-29,ATL,PHI,"['acunr001', 'baldd001', 'ozunm001', 'olsom001', 'rilea001', 'albio001', 'verda001', 'harrm004', 'allen002']","['turnt001', 'schwk001', 'bohma001', 'castn001', 'realj001', 'sosae001', 'wilsw002', 'stotb001', 'rojaj003']"
2025-05-29,TBA,HOU,"['lowej002', 'loweb001', 'diazy001', 'aranj001', 'camij001', 'simpc001', 'misnk001', 'cabaj001', 'thaim001']","['penaj004', 'parei001', 'altuj001', 'carav001', 'meyej002', 'diazy004', 'smitc010', 'dezez001', 'dubom001']"
2025-05-29,WAS,SEA,"['abrac001', 'woodj004', 'lowen001', 'ruizk001', 'garcl006', 'bellj005', 'hassr002', 'tenaj001', 'liled001']","['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'moord002', 'solad001', 'polaj001', 'tavel001', 'willb004']"
2025-05-29,ATH,TOR,"['butll001', 'wilsj006', 'rookb001', 'sodet001', 'langs001', 'andum001', 'avand001', 'urial001', 'davil002']","['bichb001', 'guerv002', 'sprig001', 'kirka001', 'santa003', 'cleme002', 'stram002', 'clasj001', 'stefm001']"
